Maktaba,Kitab_Id,Kitab_Title,Kitab_Message,Kitab_Date,Kitab_Size,Kitab_Link,Kitab_Group
6,214,2. Crash Courses - Part 02.zip, By: https://t.me/udemy13,2023-07-16 14:20:55+00:00,501649586,https://t.me/c/1943137813/214,
6,215,2. Crash Courses - Part 03.zip, By: https://t.me/udemy13,2023-07-16 14:20:55+00:00,347585020,https://t.me/c/1943137813/215,
6,216,2. Crash Courses - Part 04.zip, By: https://t.me/udemy13,2023-07-16 14:20:55+00:00,329647982,https://t.me/c/1943137813/216,
6,217,2. Crash Courses - Part 05.zip, By: https://t.me/udemy13,2023-07-16 14:20:56+00:00,423826085,https://t.me/c/1943137813/217,
6,218,3. PROJECT START - Initial frontend app Overview.zip, By: https://t.me/udemy13,2023-07-16 14:20:56+00:00,127873389,https://t.me/c/1943137813/218,
6,219,4. Creating React application and how React works.zip, By: https://t.me/udemy13,2023-07-16 14:20:57+00:00,414563166,https://t.me/c/1943137813/219,
6,220,5. Initializing Git and creating remote GitHub repository.zip, By: https://t.me/udemy13,2023-07-16 14:20:57+00:00,198879142,https://t.me/c/1943137813/220,
6,221,6_React_props_and_creation_of_the_Header_and_Search_components.zip, By: https://t.me/udemy13,2023-07-16 14:20:58+00:00,512937445,https://t.me/c/1943137813/221,
6,222,Resources.zip, By: https://t.me/udemy13,2023-07-16 14:21:02+00:00,1253627,https://t.me/c/1943137813/222,
6,227,Working More Effectively with Different Personalities.zip,️ Course Details: https://t.me/udemy13/3448 **  **  By: https://t.me/udemy13,2023-07-23 05:34:13+00:00,142204415,https://t.me/c/1943137813/227,
6,236,Emerging Web Frameworks.zip,Emerging Web Frameworks **  ** ️ Course Details: https://t.me/udemy13/3459 **  **  By: https://t.me/udemy13,2023-08-27 08:17:48+00:00,539417464,https://t.me/c/1943137813/236,
6,237,HTML Essential Training - Part 01.zip,,2023-08-27 11:24:56+00:00,421439114,https://t.me/c/1943137813/237,
6,238,HTML Essential Training - Part 02.zip,,2023-08-27 11:24:56+00:00,359501304,https://t.me/c/1943137813/238,
6,239,HTML Essential Training - Part 03.zip,,2023-08-27 11:24:57+00:00,330056958,https://t.me/c/1943137813/239,
6,240,Ex_Files_HTML_EssT.zip,HTML Essential Training **  ** ️ Course Details: https://t.me/udemy13/3461 **  **  By: https://t.me/udemy13,2023-08-27 11:24:57+00:00,31438,https://t.me/c/1943137813/240,
6,241,SQL: Data Reporting and Analysis.zip,SQL: Data Reporting and Analysis **  ** ️ Course Details: https://t.me/udemy13/3464 **  **  By: https://t.me/udemy13,2023-09-02 05:39:41+00:00,430706897,https://t.me/c/1943137813/241,
6,243,Ex_Files_ML_and_AI_Foundations_Adv_Decision_Trees_KNIME.zip, Exercice Files,2023-09-13 04:57:48+00:00,15970427,https://t.me/c/1943137813/243,
6,244,Machine_Learning_and_AI_Foundations:_Advanced_Decision_Trees_with.zip,Machine Learning and AI Foundations: Advanced Decision Trees with KNIME **  ** ️ Course Details: https://t.me/udemy13/3470 **  **  By: https://t.me/udemy13,2023-09-13 04:57:49+00:00,270934022,https://t.me/c/1943137813/244,
6,246,01 - Introduction.zip,01 - Introduction,2023-09-15 07:14:42+00:00,190372737,https://t.me/c/1943137813/246,
6,247,02 - React Native Basics.zip,02 - React Native Basics,2023-09-15 07:14:43+00:00,161413512,https://t.me/c/1943137813/247,
6,248,03 - Project - Links Daily.zip,03 - Project - Links Daily,2023-09-15 07:14:43+00:00,200056470,https://t.me/c/1943137813/248,
6,249,"04 - Text Input, ScrollView and Image.zip","04 - Text Input, ScrollView and Image",2023-09-15 07:14:44+00:00,367047978,https://t.me/c/1943137813/249,
6,250,05 - Navigation.zip,05 - Navigation,2023-09-15 07:14:44+00:00,189241000,https://t.me/c/1943137813/250,
6,251,"06 - API Generator, mongodb and sendgrid.zip","06 - API Generator, mongodb and sendgrid",2023-09-15 07:14:45+00:00,286446989,https://t.me/c/1943137813/251,
6,252,07 - Signup Signin and async storage.zip,07 - Signup Signin and async storage,2023-09-15 07:14:45+00:00,290371647,https://t.me/c/1943137813/252,
6,253,08 - Context.zip,08 - Context,2023-09-15 07:14:45+00:00,186546856,https://t.me/c/1943137813/253,
6,254,09 - Footer Navigation.zip,09 - Footer Navigation,2023-09-15 07:14:46+00:00,373806028,https://t.me/c/1943137813/254,
6,255,10 - Screens.zip,10 - Screens,2023-09-15 07:14:46+00:00,376125032,https://t.me/c/1943137813/255,
6,256,11 - Images.zip,11 - Images,2023-09-15 07:14:51+00:00,447822470,https://t.me/c/1943137813/256,
6,257,"12_Protect_routes,_screens,_JWT_tokens_and_cloudinary_Part_01.zip","12 - Protect routes, screens, JWT tokens and cloudinary - Part 01",2023-09-15 07:14:52+00:00,483623520,https://t.me/c/1943137813/257,
6,258,"12_Protect_routes,_screens,_JWT_tokens_and_cloudinary_Part_02.zip","12 - Protect routes, screens, JWT tokens and cloudinary - Part 02",2023-09-15 07:14:52+00:00,174878766,https://t.me/c/1943137813/258,
6,259,13 - Password Update and Reset.zip,13 - Password Update and Reset,2023-09-15 07:14:52+00:00,402875981,https://t.me/c/1943137813/259,
6,260,14 - Posting Links.zip,14 - Posting Links,2023-09-15 07:14:53+00:00,221492932,https://t.me/c/1943137813/260,
6,261,15 - Web Scraping.zip,15 - Web Scraping,2023-09-15 07:14:53+00:00,311606056,https://t.me/c/1943137813/261,
6,262,16 - Models Routes and Controllers.zip,16 - Models Routes and Controllers,2023-09-15 07:14:54+00:00,410552515,https://t.me/c/1943137813/262,
6,263,17 - Links and WebView.zip,17 - Links and WebView,2023-09-15 07:14:54+00:00,388379171,https://t.me/c/1943137813/263,
6,264,"18 - Like Unlike, View Count, date and user - Part 01.zip","18 - Like Unlike, View Count, date and user - Part 01",2023-09-15 07:14:54+00:00,445467637,https://t.me/c/1943137813/264,
6,265,"18 - Like Unlike, View Count, date and user - Part 02.zip","18 - Like Unlike, View Count, date and user - Part 02",2023-09-15 07:14:55+00:00,293786852,https://t.me/c/1943137813/265,
6,266,19 - Profile Screen - Part 01.zip,19 - Profile Screen - Part 01,2023-09-15 07:14:55+00:00,477606884,https://t.me/c/1943137813/266,
6,267,19 - Profile Screen - Part 02.zip,19 - Profile Screen - Part 02,2023-09-15 07:15:00+00:00,264690924,https://t.me/c/1943137813/267,
6,268,"20 - Links, trending and latest - Part 01.zip","20 - Links, trending and latest - Part 01",2023-09-15 07:15:01+00:00,421406278,https://t.me/c/1943137813/268,
6,269,"20 - Links, trending and latest - Part 02.zip","20 - Links, trending and latest - Part 02",2023-09-15 07:15:01+00:00,252802745,https://t.me/c/1943137813/269,
6,270,21 - Load More and SearchingFiltering.zip,21 - Load More and SearchingFiltering **  ** ️ Course Details: https://t.me/udemy13/3472 **  **  By: https://t.me/udemy13,2023-09-15 07:15:02+00:00,487238525,https://t.me/c/1943137813/270,
6,275,Hands-On Introduction: SQL.zip,Hands-On Introduction: SQL **  ** ️ Course Details: https://t.me/udemy13/3480 **  **  By: https://t.me/udemy13 **  ** ️ Next Course: After 50 .,2023-09-19 16:49:27+00:00,222547390,https://t.me/c/1943137813/275,
6,284,GPT-4 Foundations: Building AI-Powered Apps.zip,GPT-4 Foundations: Building AI-Powered Apps,2023-10-27 13:55:46+00:00,129199168,https://t.me/c/1943137813/284,
6,285,Ex_Files_GPT_4_Foundations_AI_Apps.zip, Exercice Files **  ** ️ Course Details: https://t.me/udemy13/3500 **  **  By: https://t.me/udemy13,2023-10-27 13:55:46+00:00,98405,https://t.me/c/1943137813/285,
6,287,0 Introduction.zip,,2023-11-04 05:24:23+00:00,226813192,https://t.me/c/1943137813/287,
6,288,01 Fundamentals Recap.zip,,2023-11-04 05:24:23+00:00,167579776,https://t.me/c/1943137813/288,
6,289,01 Rendering Logic I.zip,,2023-11-04 05:24:24+00:00,453513085,https://t.me/c/1943137813/289,
6,290,02 Rendering Logic II.zip,,2023-11-04 05:24:24+00:00,619094625,https://t.me/c/1943137813/290,
6,291,03 Modern Component Architecture - Part 01.zip,,2023-11-04 05:24:25+00:00,677229085,https://t.me/c/1943137813/291,
6,292,03 Modern Component Architecture - Part 02.zip,,2023-11-04 05:24:25+00:00,682205232,https://t.me/c/1943137813/292,
6,293,03 Modern Component Architecture - Part 03.zip,,2023-11-04 05:24:25+00:00,593501746,https://t.me/c/1943137813/293,
6,294,04 Flexbox - Part 01.zip,,2023-11-04 05:24:26+00:00,677673586,https://t.me/c/1943137813/294,
6,295,04 Flexbox - Part 02.zip,️ Course Details: https://t.me/udemy13/3512 **  **  By: https://t.me/udemy13,2023-11-04 05:24:26+00:00,549642524,https://t.me/c/1943137813/295,
6,296,05 Responsive and Behavioural CSS - Part 01.zip,,2023-11-04 05:24:27+00:00,689809563,https://t.me/c/1943137813/296,
6,297,05 Responsive and Behavioural CSS - Part 02.zip,,2023-11-04 05:24:27+00:00,594108856,https://t.me/c/1943137813/297,
6,298,06 Typography and Images - Part 01.zip,,2023-11-04 05:24:37+00:00,670098710,https://t.me/c/1943137813/298,
6,299,06 Typography and Images - Part 02.zip,,2023-11-04 05:24:37+00:00,90086325,https://t.me/c/1943137813/299,
6,300,07 CSS Grid - Part 01.zip,,2023-11-04 05:24:38+00:00,651897091,https://t.me/c/1943137813/300,
6,301,07 CSS Grid - Part 02.zip,,2023-11-04 05:24:38+00:00,391883664,https://t.me/c/1943137813/301,
6,302,08 Animations.zip,,2023-11-04 05:24:38+00:00,510159657,https://t.me/c/1943137813/302,
6,303,09 Little Big Details.zip,️ Course Details: https://t.me/udemy13/3512 **  **  By: https://t.me/udemy13,2023-11-04 05:24:39+00:00,382345805,https://t.me/c/1943137813/303,
6,304,10 Bonus Content.zip,,2023-11-04 05:24:39+00:00,248680344,https://t.me/c/1943137813/304,
6,305,11 Video Archive - Part 01.zip,,2023-11-04 05:24:40+00:00,603904871,https://t.me/c/1943137813/305,
6,306,11 Video Archive - Part 02.zip,,2023-11-04 05:24:40+00:00,579833617,https://t.me/c/1943137813/306,
6,307,11 Video Archive - Part 03.zip,️ Course Details: https://t.me/udemy13/3512 **  **  By: https://t.me/udemy13,2023-11-04 05:24:40+00:00,670821129,https://t.me/c/1943137813/307,
6,311,GitHub Actions Deep Dive.zip,️ Course Details: https://t.me/udemy13/3518 **  **  By: https://t.me/udemy13,2023-11-16 05:35:40+00:00,2017937477,https://t.me/c/1943137813/311,
6,316,Lynda_com_NLP_with_Python_for_Machine.zip, NLP with Python for Machine Learning Essential Training **  ** ️ Course Details: https://t.me/udemy13/3525 **  **  By: https://t.me/udemy13,2023-11-23 20:32:13+00:00,557901498,https://t.me/c/1943137813/316,
6,318,01 - Introduction.zip,01 - Introduction,2023-12-07 05:55:34+00:00,217223169,https://t.me/c/1943137813/318,
6,319,02 - Laravel Basic.zip,02 - Laravel Basic,2023-12-07 05:55:34+00:00,332378801,https://t.me/c/1943137813/319,
6,320,03 - design pages and forms - Part 01.zip,03 - design pages and forms - Part 01,2023-12-07 05:55:34+00:00,465495917,https://t.me/c/1943137813/320,
6,321,03 - design pages and forms - Part 02.zip,03 - design pages and forms - Part 02,2023-12-07 05:55:34+00:00,287021570,https://t.me/c/1943137813/321,
6,322,04_Email_verification_and_sending_email_verification_link_to_user.zip,04 - Email verification and sending email verification link to user,2023-12-07 05:55:34+00:00,306171267,https://t.me/c/1943137813/322,
6,323,05 - make an AJAX request to process registration.zip,05 - make an AJAX request to process registration,2023-12-07 05:55:34+00:00,216442071,https://t.me/c/1943137813/323,
6,324,06 - Payments and Stripe - Part 01.zip,06 - Payments and Stripe - Part 01,2023-12-07 05:55:34+00:00,479064631,https://t.me/c/1943137813/324,
6,325,06 - Payments and Stripe - Part 02.zip,06 - Payments and Stripe - Part 02,2023-12-07 05:55:34+00:00,257885527,https://t.me/c/1943137813/325,
6,326,07 - Queue mail.zip,07 - Queue mail,2023-12-07 05:55:34+00:00,182656899,https://t.me/c/1943137813/326,
6,327,08 - Integrate admin theme.zip,08 - Integrate admin theme **  ** ️ Course Details: https://t.me/udemy13/3530 **  **  By: https://t.me/udemy13,2023-12-07 05:55:34+00:00,180173928,https://t.me/c/1943137813/327,
6,328,09 - Posting a job - Part 01.zip,09 - Posting a job - Part 01,2023-12-07 05:55:34+00:00,501760793,https://t.me/c/1943137813/328,
6,329,09 - Posting a job - Part 02.zip,09 - Posting a job - Part 02,2023-12-07 05:55:34+00:00,426781923,https://t.me/c/1943137813/329,
6,330,09 - Posting a job - Part 03.zip,09 - Posting a job - Part 03,2023-12-07 05:55:34+00:00,144453859,https://t.me/c/1943137813/330,
6,331,10 - update profile of employer and seeker - Part 01.zip,10 - update profile of employer and seeker - Part 01,2023-12-07 05:55:35+00:00,450883159,https://t.me/c/1943137813/331,
6,332,10 - update profile of employer and seeker - Part 02.zip,10 - update profile of employer and seeker - Part 02,2023-12-07 05:55:35+00:00,79805563,https://t.me/c/1943137813/332,
6,333,11 - Applicants - Part 01.zip,11 - Applicants - Part 01,2023-12-07 05:55:35+00:00,328854319,https://t.me/c/1943137813/333,
6,334,11 - Applicants - Part 02.zip,11 - Applicants - Part 02,2023-12-07 05:55:35+00:00,443500978,https://t.me/c/1943137813/334,
6,335,11 - Applicants - Part 03.zip,11 - Applicants - Part 03 **  ** ️ Course Details: https://t.me/udemy13/3530 **  **  By: https://t.me/udemy13,2023-12-07 05:55:35+00:00,236070829,https://t.me/c/1943137813/335,
6,336,12 - Listing jobs in frontend - Part 01.zip,12 - Listing jobs in frontend - Part 01,2023-12-07 05:55:35+00:00,464288688,https://t.me/c/1943137813/336,
6,337,12 - Listing jobs in frontend - Part 02.zip,12 - Listing jobs in frontend - Part 02,2023-12-07 05:55:35+00:00,495063437,https://t.me/c/1943137813/337,
6,338,12 - Listing jobs in frontend - Part 03.zip,12 - Listing jobs in frontend - Part 03,2023-12-07 05:55:35+00:00,146349434,https://t.me/c/1943137813/338,
6,339,13 - Conclusion and Download resources.zip,13 - Conclusion and Download resources  **  ** ️ Course Details: https://t.me/udemy13/3530 **  **  By: https://t.me/udemy13,2023-12-07 05:55:35+00:00,43937295,https://t.me/c/1943137813/339,
6,342,Photify_Onboarding_2_V2.mp4," TRANSFORM YOUR SELFIES INTO CAPTIVATING LOOKS  **  **  Create diverse looks with a single uploaded photo **  Explore hairstyles, genders, and skin tones effortlessly **  Try on outfits inspired by popular characters or fashion trends **  Immerse yourself in different scenarios and locations **  **  HOW TO  **  **  Run the bot **  Upload a close-up photo of your face **  Choose from a standard gallery or write your own description **  Enjoy the results and share on social media! **  **  TRY NOW FOR FREE ",2023-12-16 16:00:14+00:00,10920044,https://t.me/c/1943137813/342,
6,344,AutoML: Build Production-Ready Models Quickly!.zip,,2023-12-19 04:48:51+00:00,291455765,https://t.me/c/1943137813/344,
6,345,Ex_Files_AutoML_Build_Production_Ready_Models_Quickly.zip,AutoML: Build Production-Ready Models Quickly! **  ** ️ Course Details: https://t.me/udemy13/3539 **  **  By: https://t.me/udemy13,2023-12-19 04:48:51+00:00,41600944,https://t.me/c/1943137813/345,
6,347,1. Course Introduction.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:32+00:00,93562204,https://t.me/c/1943137813/347,
6,348,2. Environment Set-Up.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:32+00:00,132909397,https://t.me/c/1943137813/348,
6,349,3. Jupyter Overview.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:33+00:00,100397503,https://t.me/c/1943137813/349,
6,350,4. Python Crash Course.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:33+00:00,147248575,https://t.me/c/1943137813/350,
6,351,5. Python for Data Analysis - NumPy.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:34+00:00,133591736,https://t.me/c/1943137813/351,
6,352,6. Python for Data Analysis - Pandas.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:34+00:00,217780712,https://t.me/c/1943137813/352,
6,353,7. Python for Data Analysis - Pandas Exercises.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:34+00:00,87924948,https://t.me/c/1943137813/353,
6,354,8. Python for Data Visualization - Matplotlib.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:35+00:00,129783895,https://t.me/c/1943137813/354,
6,355,9. Python for Data Visualization - Seaborn.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:35+00:00,182036005,https://t.me/c/1943137813/355,
6,356,10_Python_for_Data_Visualization_Pandas_Built_in_Data_Visualization.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:36+00:00,60346963,https://t.me/c/1943137813/356,
6,357,11. Python for Data Visualization - Plotly and Cufflinks.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:36+00:00,58590090,https://t.me/c/1943137813/357,
6,358,12. Python for Data Visualization - Geographical Plotting.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:41+00:00,93635966,https://t.me/c/1943137813/358,
6,359,13. Data Capstone Project.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:42+00:00,204338334,https://t.me/c/1943137813/359,
6,360,14. Introduction to Machine Learning.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:42+00:00,174900948,https://t.me/c/1943137813/360,
6,361,15. Linear Regression.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:42+00:00,110202319,https://t.me/c/1943137813/361,
6,362,16. Cross Validation and Bias-Variance Trade-Off.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:43+00:00,10759627,https://t.me/c/1943137813/362,
6,363,17. Logistic Regression.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:43+00:00,130330135,https://t.me/c/1943137813/363,
6,364,18. K Nearest Neighbors.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:44+00:00,104747278,https://t.me/c/1943137813/364,
6,365,19. Decision Trees and Random Forests.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:44+00:00,111378224,https://t.me/c/1943137813/365,
6,366,20. Support Vector Machines.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:45+00:00,84909429,https://t.me/c/1943137813/366,
6,367,21. K Means Clustering.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:45+00:00,86384615,https://t.me/c/1943137813/367,
6,368,22. Principal Component Analysis.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:50+00:00,43747979,https://t.me/c/1943137813/368,
6,369,23. Recommender Systems.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:50+00:00,67716733,https://t.me/c/1943137813/369,
6,370,24. Natural Language Processing.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:51+00:00,161894998,https://t.me/c/1943137813/370,
6,371,25. Neural Nets and Deep Learning - Part 01.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:51+00:00,602536799,https://t.me/c/1943137813/371,
6,372,25. Neural Nets and Deep Learning - Part 02.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:52+00:00,606805440,https://t.me/c/1943137813/372,
6,373,25. Neural Nets and Deep Learning - Part 03.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:52+00:00,589271732,https://t.me/c/1943137813/373,
6,374,25. Neural Nets and Deep Learning - Part 04.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:53+00:00,149976221,https://t.me/c/1943137813/374,
6,375,26. Big Data and Spark with Python.zip,️ Course Details: https://t.me/udemy13/3541 **  **  By: https://t.me/udemy13,2023-12-20 15:36:53+00:00,234641309,https://t.me/c/1943137813/375,
6,377,Next.js & React - The Complete Guide - Part 01.zip,Next.js & React - The Complete Guide - Part 01,2023-12-25 07:29:16+00:00,355280257,https://t.me/c/1943137813/377,
6,378,Next.js & React - The Complete Guide - Part 02.zip,Next.js & React - The Complete Guide - Part 02,2023-12-25 07:29:16+00:00,348379863,https://t.me/c/1943137813/378,
6,379,Next.js & React - The Complete Guide - Part 03.zip,Next.js & React - The Complete Guide - Part 03,2023-12-25 07:29:17+00:00,410636123,https://t.me/c/1943137813/379,
6,380,Next.js & React - The Complete Guide - Part 04.zip,Next.js & React - The Complete Guide - Part 04,2023-12-25 07:29:17+00:00,405136944,https://t.me/c/1943137813/380,
6,381,Next.js & React - The Complete Guide - Part 05.zip,Next.js & React - The Complete Guide - Part 05,2023-12-25 07:29:17+00:00,410974523,https://t.me/c/1943137813/381,
6,382,Next.js & React - The Complete Guide - Part 06.zip,Next.js & React - The Complete Guide - Part 06,2023-12-25 07:29:17+00:00,260915983,https://t.me/c/1943137813/382,
6,383,Next.js & React - The Complete Guide - Part 07.zip,Next.js & React - The Complete Guide - Part 07,2023-12-25 07:29:17+00:00,378713981,https://t.me/c/1943137813/383,
6,384,Next.js & React - The Complete Guide - Part 08.zip,Next.js & React - The Complete Guide - Part 08,2023-12-25 07:29:17+00:00,399475720,https://t.me/c/1943137813/384,
6,385,Next.js & React - The Complete Guide - Part 09.zip,Next.js & React - The Complete Guide - Part 09,2023-12-25 07:29:17+00:00,369764460,https://t.me/c/1943137813/385,
6,386,Next.js & React - The Complete Guide - Part 10.zip,Next.js & React - The Complete Guide - Part 10️  **  ** Course Details: https://t.me/udemy13/3570 **  **  By: https://t.me/udemy13,2023-12-25 07:29:17+00:00,374831160,https://t.me/c/1943137813/386,
6,387,Next.js & React - The Complete Guide - Part 11.zip,Next.js & React - The Complete Guide - Part 11,2023-12-25 07:29:17+00:00,408089168,https://t.me/c/1943137813/387,
6,388,Next.js & React - The Complete Guide - Part 12.zip,Next.js & React - The Complete Guide - Part 12,2023-12-25 07:29:17+00:00,403265244,https://t.me/c/1943137813/388,
6,389,Next.js & React - The Complete Guide - Part 13.zip,Next.js & React - The Complete Guide - Part 13,2023-12-25 07:29:17+00:00,410057009,https://t.me/c/1943137813/389,
6,390,Next.js & React - The Complete Guide - Part 14.zip,Next.js & React - The Complete Guide - Part 14,2023-12-25 07:29:17+00:00,376238475,https://t.me/c/1943137813/390,
6,391,Next.js & React - The Complete Guide - Part 15.zip,Next.js & React - The Complete Guide - Part 15,2023-12-25 07:29:18+00:00,392470111,https://t.me/c/1943137813/391,
6,392,Next.js & React - The Complete Guide - Part 16.zip,Next.js & React - The Complete Guide - Part 16,2023-12-25 07:29:18+00:00,360552881,https://t.me/c/1943137813/392,
6,393,Next.js & React - The Complete Guide - Part 17.zip,Next.js & React - The Complete Guide - Part 17,2023-12-25 07:29:18+00:00,396363518,https://t.me/c/1943137813/393,
6,394,Next.js & React - The Complete Guide - Part 18.zip,Next.js & React - The Complete Guide - Part 18,2023-12-25 07:29:18+00:00,364951493,https://t.me/c/1943137813/394,
6,395,Next.js & React - The Complete Guide - Part 19.zip,Next.js & React - The Complete Guide - Part 19,2023-12-25 07:29:18+00:00,400259829,https://t.me/c/1943137813/395,
6,396,Next.js & React - The Complete Guide - Part 20.zip,Next.js & React - The Complete Guide - Part 20 **  ** Course Details: https://t.me/udemy13/3570 **  **  By: https://t.me/udemy13,2023-12-25 07:29:18+00:00,393683450,https://t.me/c/1943137813/396,
6,397,Next.js & React - The Complete Guide - Part 21.zip,Next.js & React - The Complete Guide - Part 21,2023-12-25 07:29:18+00:00,391171202,https://t.me/c/1943137813/397,
6,398,Next.js & React - The Complete Guide - Part 22.zip,Next.js & React - The Complete Guide - Part 22,2023-12-25 07:29:18+00:00,405090799,https://t.me/c/1943137813/398,
6,399,Next.js & React - The Complete Guide - Part 23.zip,Next.js & React - The Complete Guide - Part 23,2023-12-25 07:29:18+00:00,396961697,https://t.me/c/1943137813/399,
6,400,Next.js & React - The Complete Guide - Part 24.zip,Next.js & React - The Complete Guide - Part 24,2023-12-25 07:29:18+00:00,395709560,https://t.me/c/1943137813/400,
6,401,Next.js & React - The Complete Guide - Part 25.zip,Next.js & React - The Complete Guide - Part 25,2023-12-25 07:29:18+00:00,409537590,https://t.me/c/1943137813/401,
6,402,Next.js & React - The Complete Guide - Part 26.zip,Next.js & React - The Complete Guide - Part 26,2023-12-25 07:29:18+00:00,407182479,https://t.me/c/1943137813/402,
6,403,Next.js & React - The Complete Guide - Part 27.zip,Next.js & React - The Complete Guide - Part 27 **  ** Course Details: https://t.me/udemy13/3570 **  **  By: https://t.me/udemy13,2023-12-25 07:29:18+00:00,193404792,https://t.me/c/1943137813/403,
6,406,pandas Code Challenges.zip,Course Details: https://t.me/udemy13/3574 **  **  By: https://t.me/udemy13 **  **  ** More likes  => more courses,2023-12-29 11:38:36+00:00,247345624,https://t.me/c/1943137813/406,
6,408,01 - Welcome to the course.zip,01 - Welcome to the course,2024-01-07 06:08:17+00:00,75363294,https://t.me/c/1943137813/408,
6,409,02 - Part 0 Fundamentals Of Reinforcement Learning.zip,02 - Part 0 Fundamentals Of Reinforcement Learning,2024-01-07 06:08:17+00:00,1519,https://t.me/c/1943137813/409,
6,410,03 - QLearning Intuition.zip,03 - QLearning Intuition,2024-01-07 06:08:18+00:00,354513614,https://t.me/c/1943137813/410,
6,411,04 - QLearning Visualization.zip,04 - QLearning Visualization,2024-01-07 06:08:18+00:00,103156977,https://t.me/c/1943137813/411,
6,412,05 - Part 1 Deep QLearning.zip,05 - Part 1 Deep QLearning,2024-01-07 06:08:18+00:00,1427,https://t.me/c/1943137813/412,
6,413,06 - Deep QLearning Intuition.zip,06 - Deep QLearning Intuition,2024-01-07 06:08:19+00:00,237238147,https://t.me/c/1943137813/413,
6,414,07 - Deep QLearning Implementation - Part 01.zip,07 - Deep QLearning Implementation - Part 01,2024-01-07 06:08:19+00:00,497213139,https://t.me/c/1943137813/414,
6,415,07 - Deep QLearning Implementation - Part 02.zip,07 - Deep QLearning Implementation - Part 02,2024-01-07 06:08:20+00:00,422632203,https://t.me/c/1943137813/415,
6,416,07 - Deep QLearning Implementation - Part 03.zip,07 - Deep QLearning Implementation - Part 03,2024-01-07 06:08:20+00:00,489591466,https://t.me/c/1943137813/416,
6,417,08 - Deep QLearning Visualization.zip,08 - Deep QLearning Visualization **  ** Course Details: https://t.me/udemy13/3578 **  **  By: https://t.me/udemy13 **  ** More likes  => more courses,2024-01-07 06:08:21+00:00,314478132,https://t.me/c/1943137813/417,
6,418,09 - BONUS SelfDriving Car Made by ChatGPT.zip,09 - BONUS SelfDriving Car Made by ChatGPT,2024-01-07 06:08:21+00:00,35882364,https://t.me/c/1943137813/418,
6,419,10 - Part 2 Deep Convolutional QLearning.zip,10 - Part 2 Deep Convolutional QLearning,2024-01-07 06:08:26+00:00,1210,https://t.me/c/1943137813/419,
6,420,11 - Deep Convolutional QLearning Intuition.zip,11 - Deep Convolutional QLearning Intuition,2024-01-07 06:08:26+00:00,73815387,https://t.me/c/1943137813/420,
